bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
2,Apartment,Lodha Palava Lakeshore Greens,Dombivali,1100,57.0,L,Ready to move,Resale,5700000.0,5181.818181818182
2,Apartment,Lodha Palava Lakeshore Greens,Dombivali,893,45.0,L,Ready to move,Resale,4500000.0,5039.193729003359
1,Apartment,Lodha Palava Lakeshore Greens,Dombivali,650,34.5,L,Ready to move,Resale,3450000.0,5307.692307692308
2,Apartment,Reputed Builder kailash Heights,Kamothe,1150,88.0,L,Ready to move,Resale,8800000.0,7652.173913043478
2,Apartment,Reputed Builder Silver Park Apartments,Kamothe,1100,75.0,L,Ready to move,Resale,7500000.0,6818.181818181818
2,Apartment,Reputed Builder Ravi Heights,Kamothe,1150,90.0,L,Ready to move,Resale,9000000.0,7826.086956521739
2,Apartment,Parekh Deepali Residency,Badlapur East,421,30.0,L,Under Construction,New,3000000.0,7125.890736342043
1,Apartment,Shree Krishna Heights,Naigaon East,415,28.49,L,Under Construction,New,2849000.0,6865.060240963855
1,Apartment,Shree Krishna Heights,Naigaon East,405,28.0,L,Under Construction,New,2800000.0,6913.580246913581
5,Apartment,Shree Ostwal Ostwal Heights,Mira Road East,2000,1.6,Cr,Ready to move,Resale,16000000.0,8000.0
2,Villa,Shantee Spanish Villa Cluster 1 to 12,Vasai,1500,60.0,L,Ready to move,New,6000000.0,4000.0
2,Apartment,Sunteck Signia Waterfront,Airoli,1050,1.8,Cr,Under Construction,New,18000000.0,17142.85714285714
1,Apartment,Regency Bright Apartment,Santacruz East,420,1.05,Cr,Ready to move,Resale,10500000.0,25000.0
1,Apartment,Reputed Builder Star Avenue,Mira Road East,675,63.0,L,Ready to move,Resale,6300000.0,9333.333333333334
1,Apartment,Shree Adinath Symphony,Boisar,615,18.0,L,Ready to move,Resale,1800000.0,2926.829268292683
1,Apartment,Shree Adinath Symphony,Boisar,600,19.5,L,Ready to move,New,1950000.0,3250.0
1,Apartment,Shree Adinath Symphony,Boisar,600,19.2,L,Ready to move,New,1920000.0,3200.0
2,Apartment,Shree Adinath Symphony,Boisar,755,22.55,L,Ready to move,New,2255000.0,2986.754966887417
2,Apartment,Raheja Willows,Kandivali East,1010,1.65,Cr,Ready to move,Resale,16500000.0,16336.633663366336
1,Apartment,Vinay Unique Gardens,Virar,618,28.5,L,Ready to move,Resale,2850000.0,4611.650485436893
3,Apartment,Kalpataru Srishti Namaah,Mira Road East,1250,1.25,Cr,Ready to move,New,12500000.0,10000.0
1,Apartment,NSSR AR Rayyan,Byculla,866,1.75,Cr,Ready to move,Resale,17500000.0,20207.852193995383
2,Apartment,Rashmi Hetal,Mira Road East,675,65.11,L,Ready to move,Resale,6511000.0,9645.925925925925
3,Apartment,Reputed Builder Almas Apartment,Mumbai Central,2145,4.15,Cr,Ready to move,Resale,41500000.0,19347.319347319346
3,Apartment,Atul Wallace Fortuna,Mazagaon,1617,5.25,Cr,Ready to move,Resale,52500000.0,32467.532467532466
1,Apartment,Seven Tides Fortune Gardens,Byculla,742,1.4,Cr,Ready to move,Resale,14000000.0,18867.924528301886
2,Apartment,Space Residence II Building No 4 B,Mira Road East,1039,81.45,L,Ready to move,New,8145000.0,7839.268527430221
1,Apartment,Space Residence II Building No 4 B,Mira Road East,902,62.12,L,Ready to move,New,6212000.0,6886.917960088692
1,Apartment,Unique Ivana,Mira Road East,750,64.22,L,Ready to move,New,6422000.0,8562.666666666666
1,Apartment,RNA NG Ocean Pearl,Mira Road East,715,63.28,L,Under Construction,New,6328000.0,8850.34965034965
2,Apartment,Techno Vision Vivanta Marvel,Mira Road East,1303,1.0,Cr,Under Construction,New,10000000.0,7674.597083653108
1,Apartment,Kalpataru Srishti Namaah,Mira Road East,627,65.24,L,Ready to move,New,6523999.999999999,10405.103668261561
3,Apartment,Techno Vision Vivanta Marvel,Mira Road East,1246,1.12,Cr,Ready to move,New,11200000.000000002,8988.764044943822
1,Apartment,Hetal Infra Riddhi Siddhi,Mira Road East,830,66.25,L,Ready to move,New,6625000.0,7981.9277108433735
1,Apartment,Hetal Infra Riddhi Siddhi,Mira Road East,720,58.12,L,Ready to move,New,5812000.0,8072.222222222223
1,Apartment,RNA NG NG Shelter,Mira Road East,575,58.0,L,Ready to move,Resale,5800000.0,10086.95652173913
3,Apartment,Kalpataru Srishti Namaah,Mira Road East,1492,1.45,Cr,Ready to move,New,14500000.0,9718.498659517427
1,Apartment,Gaurav Shweta Residency,Mira Road East,675,68.0,L,Ready to move,Resale,6800000.0,10074.074074074075
1,Apartment,Nandkumar Janki Legacy,Mira Road East,738,59.69,L,Ready to move,Resale,5969000.0,8088.075880758807
3,Apartment,Space Residency,Mira Road East,1356,1.21,Cr,Ready to move,Resale,12100000.0,8923.30383480826
1,Apartment,JP North Aviva,Mira Road East,576,55.41,L,Ready to move,New,5541000.0,9619.791666666666
2,Apartment,JP Codename Dream Home Tower B,Mira Road East,1233,98.0,L,Ready to move,New,9800000.0,7948.094079480941
3,Apartment,Strawberry The Address Building No 5,Mira Road East,1501,1.26,Cr,Under Construction,New,12600000.0,8394.403730846103
2,Apartment,RNA NG N G Diamond Hill D Phase II,Mira Road East,1017,89.25,L,Ready to move,New,8925000.0,8775.811209439527
2,Apartment,Naman Regency Naman Regency,Byculla,1230,3.5,Cr,Under Construction,New,35000000.0,28455.28455284553
3,Apartment,Reputed Builder Almas Apartment,Mumbai Central,2145,4.15,Cr,Ready to move,Resale,41500000.0,19347.319347319346
3,Apartment,Atul Wallace Fortuna,Mazagaon,1617,5.25,Cr,Ready to move,Resale,52500000.0,32467.532467532466
1,Apartment,Seven Tides Fortune Gardens,Byculla,742,1.4,Cr,Ready to move,Resale,14000000.0,18867.924528301886
2,Apartment,Shree Salgem,Kamothe,1150,95.0,L,Ready to move,Resale,9500000.0,8260.869565217392
2,Apartment,RNA NG N G Silver Spring Phase II,Mira Road East,1020,92.4,L,Ready to move,New,9240000.0,9058.823529411764
1,Apartment,Swaraj Homes Balaji Niwas Apartments,Kamothe,670,54.0,L,Ready to move,Resale,5400000.0,8059.701492537313
2,Apartment,Hiranandani Zen Atlantis,Powai,1250,3.6,Cr,Ready to move,Resale,36000000.0,28800.0
2,Apartment,Nahar Laurel And Lilac,Powai,985,1.95,Cr,Ready to move,Resale,19500000.0,19796.954314720813
2,Apartment,Nahar Jonquille and Jamaica,Powai,970,1.85,Cr,Ready to move,Resale,18500000.0,19072.164948453606
2,Apartment,Nahar Laurel And Lilac,Powai,970,1.75,Cr,Ready to move,Resale,17500000.0,18041.23711340206
3,Apartment,Shapoorji Pallonji Vicinia,Powai,1500,3.05,Cr,Ready to move,Resale,30500000.0,20333.333333333332
3,Apartment,Mokal Pushp Pinnacle,Kharghar,1900,1.45,Cr,Under Construction,New,14500000.0,7631.578947368421
1,Apartment,Metro Crown,Vikhroli,538,1.1,Cr,Under Construction,New,11000000.0,20446.096654275094
1,Apartment,Raheja Exotica Siena,Malad West,503,75.0,L,Under Construction,New,7500000.0,14910.536779324055
1,Apartment,Harshail Hornbill,Malad West,500,85.0,L,Ready to move,Resale,8500000.0,17000.0
2,Apartment,Vinay Unique Gardens,Virar,970,44.4,L,Ready to move,Resale,4440000.0,4577.319587628866
2,Apartment,Vinay Unique Gardens,Virar,970,44.5,L,Ready to move,Resale,4450000.0,4587.628865979382
4,Apartment,Supreme Waterfront Heights,Colaba,2977,23.81,Cr,Ready to move,New,238100000.0,79979.84548202889
2,Apartment,Kalpataru Srishti Namaah,Mira Road East,1105,1.09,Cr,Ready to move,New,10900000.0,9864.253393665158
3,Apartment,Siddha Seabrook Apartment,Kandivali West,2156,3.45,Cr,Under Construction,Resale,34500000.0,16001.855287569573
1,Apartment,Strawberry Onyx,Mira Road East,695,61.66,L,Under Construction,New,6166000.0,8871.942446043166
3,Apartment,Rassaz Greens,Mira Road East,1450,1.2,Cr,Ready to move,New,12000000.0,8275.862068965518
2,Apartment,Man Opus,Mira Road East,1044,86.0,L,Ready to move,New,8600000.0,8237.547892720306
1,Apartment,JP North Celeste,Mira Road East,841,65.28,L,Ready to move,New,6528000.0,7762.187871581451
2,Apartment,Man Opus,Mira Road East,1044,87.65,L,Ready to move,New,8765000.0,8395.593869731802
1,Apartment,Raj Akshay,Mira Road East,756,68.45,L,Ready to move,New,6845000.0,9054.232804232804
1,Apartment,Raj Akshay,Mira Road East,711,63.25,L,Ready to move,New,6325000.0,8895.92123769339
2,Apartment,Amar Vinay Heritage,Mira Road East,1040,93.26,L,Ready to move,New,9326000.0,8967.307692307691
2,Apartment,JP North Barcelona,Mira Road East,1521,1.26,Cr,Ready to move,New,12600000.0,8284.023668639053
2,Apartment,JK IRIS,Mira Road East,984,1.01,Cr,Ready to move,New,10100000.0,10264.227642276423
2,Apartment,JK IRIS,Mira Road East,974,91.6,L,Ready to move,New,9160000.0,9404.517453798768
1,Apartment,JK IRIS,Mira Road East,769,70.13,L,Ready to move,New,7013000.0,9119.63589076723
2,Apartment,JP North Imperia Tower 2,Mira Road East,1207,96.52,L,Ready to move,New,9652000.0,7996.6859983429995
1,Apartment,JP North Imperia Tower 2,Mira Road East,680,65.45,L,Ready to move,New,6545000.0,9625.0
2,Apartment,Raj Florenza,Mira Road East,1070,91.5,L,Ready to move,Resale,9150000.0,8551.401869158879
1,Apartment,MICL Aradhya D And E Tower,Bhayandar East,750,67.0,L,Ready to move,New,6700000.0,8933.333333333334
1,Apartment,Space Residency,Mira Road East,750,62.0,L,Under Construction,New,6200000.0,8266.666666666666
1,Apartment,JP Codename HOTCAKE,Mira Road East,715,62.0,L,Under Construction,New,6200000.0,8671.32867132867
2,Apartment,Nandkumar Janki Legacy,Mira Road East,1080,84.5,L,Ready to move,Resale,8450000.0,7824.074074074074
3,Apartment, Samriddhi,Bhayandar East,1341,1.15,Cr,Ready to move,Resale,11500000.0,8575.689783743475
3,Apartment, Samriddhi,Bhayandar East,1341,1.15,Cr,Ready to move,Resale,11500000.0,8575.689783743475
2,Apartment,Kakad Paradise Phase 2,Mira Road East,1025,92.58,L,Under Construction,New,9258000.0,9032.19512195122
2,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,1010,93.65,L,Under Construction,New,9365000.0,9272.277227722772
2,Apartment,Reputed Builder Elara,Mira Road East,981,91.0,L,Ready to move,New,9100000.0,9276.24872579001
2,Apartment,Delta Woods,Mira Road East,1135,91.25,L,Under Construction,New,9125000.0,8039.647577092511
2,Apartment,Raj Akshay,Mira Road East,1071,94.85,L,Under Construction,New,9485000.0,8856.209150326797
2,Apartment,Kalpataru Srishti Namaah,Mira Road East,1105,1.09,Cr,Ready to move,New,10900000.0,9864.253393665158
2,Apartment,Kalpataru Srishti Namaah,Mira Road East,1020,1.02,Cr,Ready to move,New,10200000.0,10000.0
2,Apartment,Kalpataru Srishti Namaah,Mira Road East,977,90.25,L,Ready to move,New,9025000.0,9237.461617195497
2,Apartment,JK IRIS,Mira Road East,1115,85.2,L,Ready to move,New,8520000.0,7641.255605381166
3,Apartment,JP North Barcelona Wing D,Mira Road East,1611,1.42,Cr,Under Construction,New,14200000.0,8814.400993171943
2,Apartment,Sanghvi Ecocity,Mira Road East,1029,84.35,L,Under Construction,New,8435000.0,8197.278911564626
2,Apartment,Sanghvi Ecocity,Mira Road East,1029,84.75,L,Under Construction,New,8475000.0,8236.151603498542
2,Apartment,Amar Vinay Heritage,Mira Road East,1040,88.4,L,Under Construction,New,8840000.0,8500.0
1,Apartment,Kalpataru Srishti Namaah,Mira Road East,669,62.45,L,Ready to move,New,6245000.0,9334.828101644245
2,Apartment,Techno Vision Vivanta Marvel,Mira Road East,1117,1.04,Cr,Ready to move,New,10400000.0,9310.653536257834
2,Apartment,Man Opus,Mira Road East,1044,87.65,L,Ready to move,New,8765000.0,8395.593869731802
1,Apartment,Raj Akshay,Mira Road East,756,68.45,L,Ready to move,New,6845000.0,9054.232804232804
1,Apartment,Raj Akshay,Mira Road East,711,63.25,L,Ready to move,New,6325000.0,8895.92123769339
1,Apartment,JP Codename HOTCAKE,Mira Road East,715,62.0,L,Under Construction,New,6200000.0,8671.32867132867
2,Apartment,Nandkumar Janki Legacy,Mira Road East,1080,84.5,L,Ready to move,Resale,8450000.0,7824.074074074074
3,Apartment, Samriddhi,Bhayandar East,1341,1.15,Cr,Ready to move,Resale,11500000.0,8575.689783743475
3,Apartment, Samriddhi,Bhayandar East,1341,1.15,Cr,Ready to move,Resale,11500000.0,8575.689783743475
2,Apartment,Kakad Paradise Phase 2,Mira Road East,1025,92.58,L,Under Construction,New,9258000.0,9032.19512195122
2,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,1010,93.65,L,Under Construction,New,9365000.0,9272.277227722772
2,Apartment,Reputed Builder Elara,Mira Road East,981,91.0,L,Ready to move,New,9100000.0,9276.24872579001
2,Apartment,Delta Woods,Mira Road East,1135,91.25,L,Under Construction,New,9125000.0,8039.647577092511
2,Apartment,Raj Akshay,Mira Road East,1071,94.85,L,Under Construction,New,9485000.0,8856.209150326797
3,Apartment,Kalpataru Srishti Namaah,Mira Road East,1250,1.25,Cr,Ready to move,New,12500000.0,10000.0
2,Apartment,Amar Vinay Heritage,Mira Road East,1040,93.26,L,Ready to move,New,9326000.0,8967.307692307691
2,Apartment,Velocity Hill Spring,Thane West,750,1.12,Cr,Ready to move,Resale,11200000.000000002,14933.333333333336
2,Apartment,Madhav Palacia Phase II,Thane West,660,92.0,L,Ready to move,Resale,9200000.0,13939.39393939394
2,Apartment,Rosa Bella,Thane West,850,1.15,Cr,Ready to move,Resale,11500000.0,13529.411764705883
3,Apartment,Marathon Monte South,Byculla,2803,7.74,Cr,Ready to move,Resale,77400000.0,27613.27149482697
3,Apartment,Paradise Sai World Dreams Phase 1,Dombivali,1707,1.32,Cr,Under Construction,New,13200000.0,7732.8646748681895
3,Apartment,Paradise Sai World Dreams Phase 1,Dombivali,1073,84.0,L,Under Construction,New,8400000.0,7828.518173345759
2,Apartment,Paradise Sai World Dreams Phase 1,Dombivali,949,74.5,L,Under Construction,New,7450000.0,7850.368809272919
2,Apartment,Paradise Sai World Dreams Phase 1,Dombivali,925,72.5,L,Under Construction,New,7250000.0,7837.8378378378375
1,Apartment,Paradise Sai World Dreams Phase 1,Dombivali,585,46.0,L,Under Construction,New,4600000.0,7863.247863247863
3,Apartment,Mayfair Marvel,Malad West,1600,3.0,Cr,Ready to move,Resale,30000000.0,18750.0
2,Apartment,Reputed Builder Somadatta Tower,Sanpada,850,1.3,Cr,Ready to move,Resale,13000000.0,15294.117647058823
3,Apartment,V R Keshav Kunj 3,Sanpada,1650,3.0,Cr,Ready to move,Resale,30000000.0,18181.81818181818
3,Apartment,Reputed Builder Ashapura Dham,Koper Khairane,1350,2.35,Cr,Ready to move,Resale,23500000.0,17407.40740740741
3,Apartment,Progressive Icon,Ulwe,1600,1.7,Cr,Ready to move,Resale,17000000.0,10625.0
3,Apartment,Sonal Gopal Krishna,Belapur,1780,2.5,Cr,Ready to move,Resale,25000000.0,14044.943820224718
2,Apartment,Universal The Oasis,Belapur,850,1.3,Cr,Ready to move,Resale,13000000.0,15294.117647058823
2,Apartment,Juhi Greens,Seawoods,1250,1.9,Cr,Ready to move,Resale,19000000.0,15200.0
2,Apartment,Metro Tulsi Sagar,Nerul,1350,2.3,Cr,Ready to move,Resale,23000000.0,17037.037037037036
1,Apartment,Vaishnavi Heights,Kalyan West,685,45.0,L,Ready to move,Resale,4500000.0,6569.343065693431
2,Apartment,Mehta Amrut Heaven,Kalyan West,920,68.0,L,Ready to move,Resale,6800000.0,7391.304347826087
3,Apartment,Ajmera Bhakti Park,Wadala,1315,3.2,Cr,Ready to move,Resale,32000000.0,24334.600760456273
2,Apartment,Ajmera Bhakti Park,Wadala,965,1.8,Cr,Ready to move,Resale,18000000.0,18652.84974093264
3,Apartment,Reputed Builder Jivesh Terraces,Bandra West,2000,25.0,Cr,Ready to move,Resale,250000000.0,125000.0
1,Apartment,JP North Celeste,Mira Road East,755,77.0,L,Ready to move,New,7700000.0,10198.675496688742
3,Apartment,Reputed Builder Luv Kush Tower,Chembur,1280,2.9,Cr,Ready to move,Resale,29000000.0,22656.25
3,Apartment,Rustomjee Avenue M,Virar,1075,54.0,L,Ready to move,Resale,5400000.0,5023.2558139534885
3,Apartment,Rustomjee Avenue M,Virar,1075,53.6,L,Ready to move,Resale,5360000.0,4986.046511627907
3,Apartment,Runwal Garden City Dahlia,Thane West,1530,1.7,Cr,Ready to move,Resale,17000000.0,11111.111111111111
1,Apartment,Siddhi Highland Park,Thane West,650,76.0,L,Ready to move,Resale,7600000.0,11692.307692307691
2,Apartment,Dosti West County,Thane West,700,95.0,L,Ready to move,Resale,9500000.0,13571.42857142857
2,Apartment,Shree Tirupati Siddeshwar Gardens,Thane West,800,1.25,Cr,Ready to move,Resale,12500000.0,15625.0
2,Apartment,Rustomjee Urbania Aurelia,Thane West,850,1.3,Cr,Ready to move,Resale,13000000.0,15294.117647058823
2,Apartment,Runwal Garden City,Thane West,800,81.0,L,Ready to move,Resale,8100000.0,10125.0
2,Apartment,Runwal Garden City,Thane West,750,76.5,L,Ready to move,Resale,7650000.0,10200.0
3,Apartment,Runwal Garden City,Thane West,950,1.17,Cr,Ready to move,New,11700000.0,12315.78947368421
1,Apartment,Shree Tirupati Siddeshwar Gardens,Thane West,650,70.0,L,Ready to move,New,7000000.0,10769.23076923077
1,Apartment,Gala Highland Residency,Thane West,630,72.21,L,Ready to move,New,7220999.999999999,11461.90476190476
2,Apartment,Dosti West County,Thane West,710,87.0,L,Ready to move,Resale,8700000.0,12253.521126760563
2,Apartment,Siddhi Highland Haven,Thane West,865,98.0,L,Ready to move,Resale,9800000.0,11329.479768786126
1,Apartment,Shree Saibaba Ashok Nagar,Thane West,650,63.0,L,Ready to move,Resale,6300000.0,9692.307692307691
3,Apartment,Siddha Seabrook Apartment,Kandivali West,1300,2.9,Cr,Ready to move,New,29000000.0,22307.69230769231
2,Apartment,Terraform Everest World,Thane West,750,93.0,L,Ready to move,Resale,9300000.0,12400.0
1,Apartment,Kabra Hyde Park,Thane West,650,76.0,L,Ready to move,Resale,7600000.0,11692.307692307691
1,Apartment,Dharti Orange Heights,Nala Sopara,600,23.5,L,Ready to move,Resale,2350000.0,3916.6666666666665
2,Apartment,RNA NG NG Suncity Phase II,Kandivali East,852,1.32,Cr,Ready to move,Resale,13200000.0,15492.957746478873
2,Apartment,Nakshatra Swastik Alps,Thane West,830,1.2,Cr,Ready to move,Resale,12000000.0,14457.831325301206
1,Apartment,Aayush Swastik Park CHS,Thane West,470,54.0,L,Ready to move,Resale,5400000.0,11489.36170212766
1,Apartment,Charms Residency,Thane West,470,68.0,L,Ready to move,Resale,6800000.0,14468.08510638298
2,Apartment,SB Anamitra Tower,Thane West,700,1.0,Cr,Ready to move,Resale,10000000.0,14285.714285714286
2,Apartment,Raheja Acropolis,Deonar,900,2.3,Cr,Ready to move,Resale,23000000.0,25555.555555555555
2,Apartment,Runwal Serene,Deonar,850,1.86,Cr,Ready to move,Resale,18600000.0,21882.352941176472
3,Apartment,Runwal Grand,Chembur,1850,4.0,Cr,Ready to move,Resale,40000000.0,21621.62162162162
2,Apartment,Sai Nandadeep,Chembur,950,2.1,Cr,Ready to move,Resale,21000000.0,22105.263157894737
2,Apartment,Metro Shree Niketan,Chembur,950,2.6,Cr,Ready to move,Resale,26000000.0,27368.42105263158
1,Apartment,Lodha Enchante,Wadala,610,1.82,Cr,Ready to move,New,18200000.0,29836.06557377049
1,Apartment,Lodha New Cuffe Parade,Wadala,710,1.75,Cr,Ready to move,Resale,17500000.0,24647.88732394366
2,Apartment,JP JP North Phase 5 Euphoria,Mira Road East,1053,1.06,Cr,Ready to move,New,10600000.0,10066.4767331434
2,Apartment,Strawberry The Address,Mira Road East,1002,89.91,L,Ready to move,New,8991000.0,8973.053892215568
2,Apartment,JP North Celeste,Mira Road East,1181,89.26,L,Ready to move,New,8926000.0,7558.0016934801015
2,Apartment,Unique Ivana,Mira Road East,1080,93.0,L,Under Construction,New,9300000.0,8611.111111111111
2,Apartment,SK Imperial Heights,Mira Road East,973,88.25,L,Ready to move,New,8825000.0,9069.88694758479
3,Apartment,Kanungo Pinnacolo,Mira Road East,1400,1.24,Cr,Ready to move,New,12400000.0,8857.142857142857
2,Apartment,Fortune Avenue,Thane West,680,85.0,L,Ready to move,Resale,8500000.0,12500.0
1,Apartment,Raj Heritage 2,Mira Road East,700,78.12,L,Under Construction,New,7812000.0,11160.0
2,Apartment,Regency Regency Gardens,Kharghar,1255,1.8,Cr,Ready to move,Resale,18000000.0,14342.629482071714
2,Apartment,Tanvi Eminence I,Mira Road East,1050,82.0,L,Ready to move,New,8200000.0,7809.523809523809
2,Apartment,Swastik Pushkar Accord,Kandivali East,800,1.2,Cr,Ready to move,Resale,12000000.0,15000.0
